task,sample_id,split,source_dataset,difficulty,notes,model_name,model_id,condition,base_condition,perturbation,image_path,prompt,expected_value,tolerance,measurement_text,measurement_value,predicted_text,predicted_value,parse_ok,error,abs_error,exact,within_tolerance,follow_injected
angle,angle_094,synthetic,synthetic_angle,extreme,clutter_segments=5; nuisance_shapes=5; dark_distractors=1; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,text_delta_m10,text,-10.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\raw\angle_094.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 147.3 degrees.,158.4000,5.0000,A classical CV tool estimated the angle as 147.3 degrees.,147.2893,147.3,147.3000,1,-11.1000,11.1000,0.0000,0.0000,1.0000
angle,angle_094,synthetic,synthetic_angle,extreme,clutter_segments=5; nuisance_shapes=5; dark_distractors=1; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,text_delta_m5,text,-5.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\raw\angle_094.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 152.3 degrees.,158.4000,5.0000,A classical CV tool estimated the angle as 152.3 degrees.,152.2893,152,152.0000,1,-6.4000,6.4000,0.0000,0.0000,1.0000
angle,angle_094,synthetic,synthetic_angle,extreme,clutter_segments=5; nuisance_shapes=5; dark_distractors=1; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,text_delta_p10,text,10.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\raw\angle_094.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 167.3 degrees.,158.4000,5.0000,A classical CV tool estimated the angle as 167.3 degrees.,167.2893,167.3,167.3000,1,8.9000,8.9000,0.0000,0.0000,1.0000
angle,angle_094,synthetic,synthetic_angle,extreme,clutter_segments=5; nuisance_shapes=5; dark_distractors=1; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,text_delta_p5,text,5.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\raw\angle_094.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 162.3 degrees.,158.4000,5.0000,A classical CV tool estimated the angle as 162.3 degrees.,162.2893,162.3,162.3000,1,3.9000,3.9000,0.0000,1.0000,1.0000
angle,angle_095,synthetic,synthetic_angle,extreme,clutter_segments=4; nuisance_shapes=6; dark_distractors=0; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,both,both,0.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\both\angle_095.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 161.6 degrees.,161.1000,5.0000,A classical CV tool estimated the angle as 161.6 degrees.,161.5623,161.6,161.6000,1,0.5000,0.5000,0.0000,1.0000,0.0000
angle,angle_095,synthetic,synthetic_angle,extreme,clutter_segments=4; nuisance_shapes=6; dark_distractors=0; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,both_delta_m10,both,-10.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\both\angle_095_delta_m10.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 151.6 degrees.,161.1000,5.0000,A classical CV tool estimated the angle as 151.6 degrees.,151.5623,151.6,151.6000,1,-9.5000,9.5000,0.0000,0.0000,1.0000
angle,angle_095,synthetic,synthetic_angle,extreme,clutter_segments=4; nuisance_shapes=6; dark_distractors=0; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,both_delta_m5,both,-5.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\both\angle_095_delta_m5.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 156.6 degrees.,161.1000,5.0000,A classical CV tool estimated the angle as 156.6 degrees.,156.5623,156.6,156.6000,1,-4.5000,4.5000,0.0000,1.0000,1.0000
angle,angle_095,synthetic,synthetic_angle,extreme,clutter_segments=4; nuisance_shapes=6; dark_distractors=0; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,both_delta_p10,both,10.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\both\angle_095_delta_p10.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 171.6 degrees.,161.1000,5.0000,A classical CV tool estimated the angle as 171.6 degrees.,171.5623,171.6,171.6000,1,10.5000,10.5000,0.0000,0.0000,1.0000
angle,angle_095,synthetic,synthetic_angle,extreme,clutter_segments=4; nuisance_shapes=6; dark_distractors=0; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,both_delta_p5,both,5.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\both\angle_095_delta_p5.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 166.6 degrees.,161.1000,5.0000,A classical CV tool estimated the angle as 166.6 degrees.,166.5623,166.6,166.6000,1,5.5000,5.5000,0.0000,0.0000,1.0000
angle,angle_095,synthetic,synthetic_angle,extreme,clutter_segments=4; nuisance_shapes=6; dark_distractors=0; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,cot,cot,0.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\raw\angle_095.png,"Estimate the angle in degrees between the two main rays in the image. Answer with a single number. Think step by step, then place the final number on the last line.",161.1000,5.0000,,,"To estimate the angle between the two main rays in the image, let's follow these steps:

1. Identify the two main rays:
   - The first ray is from the center of the blue circle to the left.
   - The second ray is from the center of the blue circle to the right.

2. Determine the direction of the rays:
   - Both rays point towards the top-right and bottom-left of the blue circle.

3. Calculate the angle between the rays:",3.0000,1,-158.1000,158.1000,0.0000,0.0000,0.0000
angle,angle_095,synthetic,synthetic_angle,extreme,clutter_segments=4; nuisance_shapes=6; dark_distractors=0; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,grid,grid,0.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\grid\angle_095.png,Estimate the angle in degrees between the two main rays in this grid-labeled image. Answer with a single number.,161.1000,5.0000,,,90,90.0000,1,-71.1000,71.1000,0.0000,0.0000,0.0000
angle,angle_095,synthetic,synthetic_angle,extreme,clutter_segments=4; nuisance_shapes=6; dark_distractors=0; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,pixels,pixels,0.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\pixels\angle_095.png,"Estimate the angle in degrees using the overlaid rays, arc, and any numeric cues in the image. Answer with a single number.",161.1000,5.0000,A classical CV tool estimated the angle as 161.6 degrees.,161.5623,161.6,161.6000,1,0.5000,0.5000,0.0000,1.0000,0.0000
angle,angle_095,synthetic,synthetic_angle,extreme,clutter_segments=4; nuisance_shapes=6; dark_distractors=0; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,pixels_delta_m10,pixels,-10.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\pixels\angle_095_delta_m10.png,"Estimate the angle in degrees using the overlaid rays, arc, and any numeric cues in the image. Answer with a single number.",161.1000,5.0000,A classical CV tool estimated the angle as 151.6 degrees.,151.5623,151.6,151.6000,1,-9.5000,9.5000,0.0000,0.0000,1.0000
angle,angle_095,synthetic,synthetic_angle,extreme,clutter_segments=4; nuisance_shapes=6; dark_distractors=0; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,pixels_delta_m5,pixels,-5.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\pixels\angle_095_delta_m5.png,"Estimate the angle in degrees using the overlaid rays, arc, and any numeric cues in the image. Answer with a single number.",161.1000,5.0000,A classical CV tool estimated the angle as 156.6 degrees.,156.5623,156.6,156.6000,1,-4.5000,4.5000,0.0000,1.0000,1.0000
angle,angle_095,synthetic,synthetic_angle,extreme,clutter_segments=4; nuisance_shapes=6; dark_distractors=0; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,pixels_delta_p10,pixels,10.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\pixels\angle_095_delta_p10.png,"Estimate the angle in degrees using the overlaid rays, arc, and any numeric cues in the image. Answer with a single number.",161.1000,5.0000,A classical CV tool estimated the angle as 171.6 degrees.,171.5623,171.6,171.6000,1,10.5000,10.5000,0.0000,0.0000,1.0000
angle,angle_095,synthetic,synthetic_angle,extreme,clutter_segments=4; nuisance_shapes=6; dark_distractors=0; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,pixels_delta_p5,pixels,5.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\pixels\angle_095_delta_p5.png,"Estimate the angle in degrees using the overlaid rays, arc, and any numeric cues in the image. Answer with a single number.",161.1000,5.0000,A classical CV tool estimated the angle as 166.6 degrees.,166.5623,166.6,166.6000,1,5.5000,5.5000,0.0000,0.0000,1.0000
angle,angle_095,synthetic,synthetic_angle,extreme,clutter_segments=4; nuisance_shapes=6; dark_distractors=0; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,raw,raw,0.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\raw\angle_095.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number.,161.1000,5.0000,,,180,180.0000,1,18.9000,18.9000,0.0000,0.0000,0.0000
angle,angle_095,synthetic,synthetic_angle,extreme,clutter_segments=4; nuisance_shapes=6; dark_distractors=0; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,som,som,0.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\som\angle_095.png,Estimate the angle in degrees at marker 1 between the segments pointing toward markers 2 and 3. Answer with a single number.,161.1000,5.0000,,,60,60.0000,1,-101.1000,101.1000,0.0000,0.0000,0.0000
angle,angle_095,synthetic,synthetic_angle,extreme,clutter_segments=4; nuisance_shapes=6; dark_distractors=0; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,text,text,0.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\raw\angle_095.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 161.6 degrees.,161.1000,5.0000,A classical CV tool estimated the angle as 161.6 degrees.,161.5623,160,160.0000,1,-1.1000,1.1000,0.0000,1.0000,0.0000
angle,angle_095,synthetic,synthetic_angle,extreme,clutter_segments=4; nuisance_shapes=6; dark_distractors=0; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,text_delta_m10,text,-10.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\raw\angle_095.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 151.6 degrees.,161.1000,5.0000,A classical CV tool estimated the angle as 151.6 degrees.,151.5623,151.6,151.6000,1,-9.5000,9.5000,0.0000,0.0000,1.0000
angle,angle_095,synthetic,synthetic_angle,extreme,clutter_segments=4; nuisance_shapes=6; dark_distractors=0; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,text_delta_m5,text,-5.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\raw\angle_095.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 156.6 degrees.,161.1000,5.0000,A classical CV tool estimated the angle as 156.6 degrees.,156.5623,156.6,156.6000,1,-4.5000,4.5000,0.0000,1.0000,1.0000
angle,angle_095,synthetic,synthetic_angle,extreme,clutter_segments=4; nuisance_shapes=6; dark_distractors=0; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,text_delta_p10,text,10.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\raw\angle_095.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 171.6 degrees.,161.1000,5.0000,A classical CV tool estimated the angle as 171.6 degrees.,171.5623,180,180.0000,1,18.9000,18.9000,0.0000,0.0000,0.0000
angle,angle_095,synthetic,synthetic_angle,extreme,clutter_segments=4; nuisance_shapes=6; dark_distractors=0; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,text_delta_p5,text,5.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\raw\angle_095.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 166.6 degrees.,161.1000,5.0000,A classical CV tool estimated the angle as 166.6 degrees.,166.5623,166.6,166.6000,1,5.5000,5.5000,0.0000,0.0000,1.0000
angle,angle_096,synthetic,synthetic_angle,extreme,clutter_segments=5; nuisance_shapes=7; dark_distractors=0; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,both,both,0.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\both\angle_096.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 160.5 degrees.,163.8000,5.0000,A classical CV tool estimated the angle as 160.5 degrees.,160.5309,160.5,160.5000,1,-3.3000,3.3000,0.0000,1.0000,0.0000
angle,angle_096,synthetic,synthetic_angle,extreme,clutter_segments=5; nuisance_shapes=7; dark_distractors=0; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,both_delta_m10,both,-10.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\both\angle_096_delta_m10.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 150.5 degrees.,163.8000,5.0000,A classical CV tool estimated the angle as 150.5 degrees.,150.5309,150.5,150.5000,1,-13.3000,13.3000,0.0000,0.0000,1.0000
angle,angle_096,synthetic,synthetic_angle,extreme,clutter_segments=5; nuisance_shapes=7; dark_distractors=0; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,both_delta_m5,both,-5.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\both\angle_096_delta_m5.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 155.5 degrees.,163.8000,5.0000,A classical CV tool estimated the angle as 155.5 degrees.,155.5309,155.5,155.5000,1,-8.3000,8.3000,0.0000,0.0000,1.0000
angle,angle_096,synthetic,synthetic_angle,extreme,clutter_segments=5; nuisance_shapes=7; dark_distractors=0; ray_thickness=10,qwen2.5-vl-3b,Qwen/Qwen2.5-VL-3B-Instruct,both_delta_p10,both,10.0,C:\Users\USER\Documents\course_Translations\Computer_vision\final_project\measure_and_render\output\angle\variants\both\angle_096_delta_p10.png,Estimate the angle in degrees between the two main rays in the image. Answer with a single number. A classical CV tool estimated the angle as 170.5 degrees.,163.8000,5.0000,A classical CV tool estimated the angle as 170.5 degrees.,170.5309,170.5,170.5000,1,6.7000,6.7000,0.0000,0.0000,1.0000
